fact_check_id,claim,instances,title,full_text
4627,"""Pria Misteri Berkumis""",['https://cekfakta.com/focus/267#ecdf54f118a4270d61c673b07d60d97f'],"[DISINFORMASI] ""Pria Misteri Berkumis""","[disinformasi] ""pria misteri berkumis"" ""pria misteri berkumis"""
4649,"""Program Gebyar Undian PT. Whatsapp Indonesia 2018""",['https://cekfakta.com/focus/320#532d1eb19105daf4512a5b61a0cf90bd'],"[DISINFORMASI] ""Program Gebyar Undian PT. Whatsapp Indonesia 2018""","[disinformasi] ""program gebyar undian pt. whatsapp indonesia 2018"" ""program gebyar undian pt. whatsapp indonesia 2018"""
4701,"""Quick Count"" Disebut Bentuk Kecurangan Hasil Pemilu",['https://cekfakta.com/focus/1851#1f8a21a23192c53ec1d4f63b6d34fea6'],"""Quick Count"" Disebut Bentuk Kecurangan Hasil Pemilu","""quick count"" disebut bentuk kecurangan hasil pemilu ""quick count"" disebut bentuk kecurangan hasil pemilu"
4707,"""REKENING GENDUT JOKOWI DI LUAR NEGERI TIDAK DILAPORKAN""",['https://cekfakta.com/focus/511#d058292a62e465dc794ce5b6eda7150e'],"[DISINFORMASI] ""REKENING GENDUT JOKOWI DI LUAR NEGERI TIDAK DILAPORKAN""","[disinformasi] ""rekening gendut jokowi di luar negeri tidak dilaporkan"" ""rekening gendut jokowi di luar negeri tidak dilaporkan"""
4708,"""RS Wates Pasang Spanduk, Umumkan BPJS Menunggak Belasan Miliar""",['https://cekfakta.com/focus/301#bec4ff7bcd5900bee896268cb607a065'],"[KLARIFIKASI] ""RS Wates Pasang Spanduk, Umumkan BPJS Menunggak Belasan Miliar""","[klarifikasi] ""rs wates pasang spanduk, umumkan bpjs menunggak belasan miliar"" ""rs wates pasang spanduk, umumkan bpjs menunggak belasan miliar"""
4713,"""Racun Vaksin apa yg kalian tebarkan""",['https://cekfakta.com/focus/312#83323a6e8540a065f8b1dfc8d24eabbc'],"[DISINFORMASI] ""Racun Vaksin apa yg kalian tebarkan""","[disinformasi] ""racun vaksin apa yg kalian tebarkan"" ""racun vaksin apa yg kalian tebarkan"""
4717,"""Ramai Berita SetNov Warga China Terus Datang""",['https://cekfakta.com/focus/5#8ee1961b7d981af77114a7ed487d5c17'],"""Ramai Berita SetNov Warga China Terus Datang""","""ramai berita setnov warga china terus datang"" ""ramai berita setnov warga china terus datang"""
4720,"""Ratusan Ribu Warga Tegal Hadiri Kampanye Akbar Prabowo Di Wisanggeni""",['https://cekfakta.tempo.co/fakta/204/fakta-atau-hoaks-benarkah-kampanye-prabowo-subianto-di-lapangan-gor-wisanggeni-kota-tegal-dihadiri-ratusan-ribu-orang#ad6d30031fa133a9f60897048e58e4dc'],"[Fakta atau Hoaks] Benarkah kampanye Prabowo Subianto di Lapangan GOR Wisanggeni, Kota Tegal dihadiri ratusan ribu orang?","[fakta atau hoaks] benarkah kampanye prabowo subianto di lapangan gor wisanggeni, kota tegal dihadiri ratusan ribu orang? ""ratusan ribu warga tegal hadiri kampanye akbar prabowo di wisanggeni"""
4819,"""Rumah Sakit Jiwa Kampret""",['https://cekfakta.com/focus/284#2db72afa936017b99988d410944f430b'],"[DISINFOMASI] ""Rumah Sakit Jiwa Kampret""","[disinfomasi] ""rumah sakit jiwa kampret"" ""rumah sakit jiwa kampret"""
4820,"""Rumah Sakit Jiwa Kecebong""",['https://cekfakta.com/focus/259#056a2a94da341098c35778b5d9725bad'],"[DISINFORMASI] ""Rumah Sakit Jiwa Kecebong""","[disinformasi] ""rumah sakit jiwa kecebong"" ""rumah sakit jiwa kecebong"""
4849,"""SMK Tidak Boleh Lagi Buka Jurusan Komputer Jaringan""",['https://cekfakta.com/focus/377#80244d80c1af9928da6b32b6b0a0488d'],"[KLARIFIKASI] ""SMK Tidak Boleh Lagi Buka Jurusan Komputer Jaringan""","[klarifikasi] ""smk tidak boleh lagi buka jurusan komputer jaringan"" ""smk tidak boleh lagi buka jurusan komputer jaringan"""
4872,"""Sandiaga Uno Bebas Ngerangkul Cewe Walau Bukan Muhrimnya""",['https://cekfakta.com/focus/354#656c4e230486a7ee4d527557ca1b42e6'],"[DISINFORMASI] ""Sandiaga Uno Bebas Ngerangkul Cewe Walau Bukan Muhrimnya""","[disinformasi] ""sandiaga uno bebas ngerangkul cewe walau bukan muhrimnya"" ""sandiaga uno bebas ngerangkul cewe walau bukan muhrimnya"""
4925,"""Seluruh Biaya Muhammad Zohri Bukan Diurus Kemenpora""",['https://cekfakta.com/focus/256#73a97fdc20a6ffe8a02eb3dc2ba82974'],"[DISINFORMASI] ""Seluruh Biaya Muhammad Zohri Bukan Diurus Kemenpora""","[disinformasi] ""seluruh biaya muhammad zohri bukan diurus kemenpora"" ""seluruh biaya muhammad zohri bukan diurus kemenpora"""
4930,"""Semakin Banyak Artis yang Smart dan Faham Akan Kondisi dan Nasib Rakyatnya""",['https://cekfakta.com/focus/109#0b9c6b60047fed000670cf4caabe9450'],"[DISINFORMASI] ""Semakin Banyak Artis yang Smart dan Faham Akan Kondisi dan Nasib Rakyatnya""","[disinformasi] ""semakin banyak artis yang smart dan faham akan kondisi dan nasib rakyatnya"" ""semakin banyak artis yang smart dan faham akan kondisi dan nasib rakyatnya"""
4949,"""Seorang Syekh Palestina yang Sedang Ibadah di Masjidil Aqsa Ditembak Oleh Zionis Israel""",['https://cekfakta.com/focus/150#991ee56f38dc11918b197d9dcb3c8b3d'],"[DISINFORMASI] ""Seorang Syekh Palestina yang Sedang Ibadah di Masjidil Aqsa Ditembak Oleh Zionis Israel""","[disinformasi] ""seorang syekh palestina yang sedang ibadah di masjidil aqsa ditembak oleh zionis israel"" ""seorang syekh palestina yang sedang ibadah di masjidil aqsa ditembak oleh zionis israel"""
4950,"""Seperti kata Cak Lontong; Warga Jateng, pilih nomor 2...""",['https://cekfakta.com/focus/152#2f097681d0e37975a93039c44775ad9d'],"[DISINFORMASI] ""Seperti kata Cak Lontong; Warga Jateng, pilih nomor 2...""","[disinformasi] ""seperti kata cak lontong; warga jateng, pilih nomor 2..."" ""seperti kata cak lontong; warga jateng, pilih nomor 2..."""
4951,"""Sepertinya berangkat sendiri, biaya sendiri, selebrasi sendiri, tidak ada yang kasih bendera""",['https://cekfakta.com/focus/253#c3532387792c4c9f4593a767c738b85f'],"[DISINFORMASI] ""Sepertinya berangkat sendiri, biaya sendiri, selebrasi sendiri, tidak ada yang kasih bendera""","[disinformasi] ""sepertinya berangkat sendiri, biaya sendiri, selebrasi sendiri, tidak ada yang kasih bendera"" ""sepertinya berangkat sendiri, biaya sendiri, selebrasi sendiri, tidak ada yang kasih bendera"""
4952,"""Sepucuk Surat Dari Teman di Arab Saudi""",['https://cekfakta.com/focus/158#b507094cc5f9e456d6d34231861f5d34'],"[KLARIFIKASI] ""Sepucuk Surat Dari Teman di Arab Saudi""","[klarifikasi] ""sepucuk surat dari teman di arab saudi"" ""sepucuk surat dari teman di arab saudi"""
4954,"""Server KPU Jawa Barat Down diserang Secara Masive""",['https://cekfakta.com/focus/180#0a827f68704acc19e9663ae9f82cc50b'],"[HOAKS] ""Server KPU Jawa Barat Down diserang Secara Masive""","[hoaks] ""server kpu jawa barat down diserang secara masive"" ""server kpu jawa barat down diserang secara masive"""
4962,"""Setelah 8.1 M Dialokasikan Buat Pengadaan Sekarang Dicabuti""",['https://cekfakta.com/focus/129#bfa744d46337e6fe8e11bf7b73b1cf34'],"[DISINFORMASI] ""Setelah 8.1 M Dialokasikan Buat Pengadaan Sekarang Dicabuti""","[disinformasi] ""setelah 8.1 m dialokasikan buat pengadaan sekarang dicabuti"" ""setelah 8.1 m dialokasikan buat pengadaan sekarang dicabuti"""
4991,"""Simpan hp dibawah jok sepeda motor saat berdering langsung meledak""",['https://cekfakta.com/focus/233#46d9d9c1afb8798f2a30ab6409b80e86'],"[DISINFORMASI] ""Simpan hp dibawah jok sepeda motor saat berdering langsung meledak""","[disinformasi] ""simpan hp dibawah jok sepeda motor saat berdering langsung meledak"" ""simpan hp dibawah jok sepeda motor saat berdering langsung meledak"""
5085,"""Sofyan Tsauri Brimob Pencetak Teroris""",['https://cekfakta.com/focus/108#7e4ff5fe7f8ec31fd1f7d8a7809963f9'],"[DISINFORMASI] ""Sofyan Tsauri Brimob Pencetak Teroris""","[disinformasi] ""sofyan tsauri brimob pencetak teroris"" ""sofyan tsauri brimob pencetak teroris"""
5132,"""Sri Mulyani Lelang Miras Solusi Defisit Anggaran""",['https://cekfakta.com/focus/313#3f6fe044e9483ed4e9f24d8a03512029'],"[DISINFORMASI] ""Sri Mulyani Lelang Miras Solusi Defisit Anggaran""","[disinformasi] ""sri mulyani lelang miras solusi defisit anggaran"" ""sri mulyani lelang miras solusi defisit anggaran"""
5162,"""Suara sumbang petani Kendal yang digusur proyek tol""",['https://cekfakta.com/focus/123#1fdba1b8f5a4b8d69387d1c423e773a2'],"[KLARIFIKASI] ""Suara sumbang petani Kendal yang digusur proyek tol""","[klarifikasi] ""suara sumbang petani kendal yang digusur proyek tol"" ""suara sumbang petani kendal yang digusur proyek tol"""
5172,"""Surat Perjanjian Bersama Target 500 Gereja Selama 5 Tahun""",['https://cekfakta.com/focus/169#9a9854a954b6e4f10275fd32d2ea9730'],"[HOAKS] ""Surat Perjanjian Bersama Target 500 Gereja Selama 5 Tahun""","[hoaks] ""surat perjanjian bersama target 500 gereja selama 5 tahun"" ""surat perjanjian bersama target 500 gereja selama 5 tahun"""
5259,"""Terkuak ***** PKS ini sering dibelai""",['https://cekfakta.com/focus/135#a4bf22a17ae706f779e4f75922a96bf6'],"[HOAKS] ""Terkuak ***** PKS ini sering dibelai""","[hoaks] ""terkuak ***** pks ini sering dibelai"" ""terkuak ***** pks ini sering dibelai"""
5260,"""Ternyata Mbak Dita Ini Mantan Kristen Menjadi Mualaf""",['https://cekfakta.com/focus/100#99a954e2f4308c1f8e10e1dd5914dd37'],"[DISINFORMASI] ""Ternyata Mbak Dita Ini Mantan Kristen Menjadi Mualaf""","[disinformasi] ""ternyata mbak dita ini mantan kristen menjadi mualaf"" ""ternyata mbak dita ini mantan kristen menjadi mualaf"""
5261,"""Ternyata Menu Telah Dipesan Sebelumnya!""",['https://cekfakta.com/focus/89#374873bdd05ae5428f5d9b9e88ae6f68'],"[DISINFORMASI] ""Ternyata Menu Telah Dipesan Sebelumnya!""","[disinformasi] ""ternyata menu telah dipesan sebelumnya!"" ""ternyata menu telah dipesan sebelumnya!"""
5262,"""Ternyata Sebenarnya Mereka Tentara Cina yang Nyamar""",['https://cekfakta.com/focus/171#1840014deb13210b211b98fb64be3d02'],"[DISINFORMASI] ""Ternyata Sebenarnya Mereka Tentara Cina yang Nyamar""","[disinformasi] ""ternyata sebenarnya mereka tentara cina yang nyamar"" ""ternyata sebenarnya mereka tentara cina yang nyamar"""
6069,"""Tidak Ada Klaim dari Anies Mengenai Merancang Lapangan Banteng Dari 0""",['https://cekfakta.com/focus/288#35723ca8d47ff351ad20ce37e60fdfb4'],"[KLARIFIKASI] ""Tidak Ada Klaim dari Anies Mengenai Merancang Lapangan Banteng Dari 0""","[klarifikasi] ""tidak ada klaim dari anies mengenai merancang lapangan banteng dari 0"" ""tidak ada klaim dari anies mengenai merancang lapangan banteng dari 0"""
6359,"""Valid! Jokowi Menjual Indonesia""",['https://cekfakta.com/focus/176#a02c13e4eff4bfdc65cb64b5868aa15e'],"[DISINFORMASI] ""Valid! Jokowi Menjual Indonesia""","[disinformasi] ""valid! jokowi menjual indonesia"" ""valid! jokowi menjual indonesia"""
6391,"""Viral Karnaval TK Bercadar dan 'Bersenjata', Ini Penjelasan Sekolah""",['https://cekfakta.com/focus/358#708a7d05c02ec3121879da4816bb928a'],"[BERITA] ""Viral Karnaval TK Bercadar dan 'Bersenjata', Ini Penjelasan Sekolah""","[berita] ""viral karnaval tk bercadar dan 'bersenjata', ini penjelasan sekolah"" ""viral karnaval tk bercadar dan 'bersenjata', ini penjelasan sekolah"""
6436,"""WIRANTO Tegas Akan Bubarkan DPR Jika Tak Selesaikan RUU T3ROR1SME, Fadli Zon CIUT""",['https://cekfakta.com/focus/106#0df6df9d87362316342339182ba15dae'],"[DISINFORMASI] ""WIRANTO Tegas Akan Bubarkan DPR Jika Tak Selesaikan RUU T3ROR1SME, Fadli Zon CIUT""","[disinformasi] ""wiranto tegas akan bubarkan dpr jika tak selesaikan ruu t3ror1sme, fadli zon ciut"" ""wiranto tegas akan bubarkan dpr jika tak selesaikan ruu t3ror1sme, fadli zon ciut"""
6857,"""WhatsApp: Hari jadi ke-9""",['https://cekfakta.com/focus/293#58b651f91f1947f8ac8c49b2427fb64c'],"[HOAKS] ""WhatsApp: Hari jadi ke-9""","[hoaks] ""whatsapp: hari jadi ke-9"" ""whatsapp: hari jadi ke-9"""
7025,"""Y2K38 Komputer tidak akan bisa membedakan antara waktu nyata dengan data yang tercatat""",['https://cekfakta.com/focus/388#19ff8c9fea8fdda779425605d0f1eb2d'],"[DISINFORMASI] ""Y2K38 Komputer tidak akan bisa membedakan antara waktu nyata dengan data yang tercatat""","[disinformasi] ""y2k38 komputer tidak akan bisa membedakan antara waktu nyata dengan data yang tercatat"" ""y2k38 komputer tidak akan bisa membedakan antara waktu nyata dengan data yang tercatat"""
7028,"""Yang Terindikasi Cerdas Memang Dukung Hastag #2019GantiPresident""",['https://cekfakta.com/focus/114#55506a62a6f5320eeaf230ddcfb49a97'],"[DISINFORMASI] ""Yang Terindikasi Cerdas Memang Dukung Hastag #2019GantiPresident""","[disinformasi] ""yang terindikasi cerdas memang dukung hastag #2019gantipresident"" ""yang terindikasi cerdas memang dukung hastag #2019gantipresident"""
7031,"""Yel-yel Kecebong Yang Merencanakan Untuk Menyusup di CFD""",['https://cekfakta.com/focus/79#b9645e1ab962cec3298bc5feda3b254b'],"[SALAH] ""Yel-yel Kecebong Yang Merencanakan Untuk Menyusup di CFD""","[salah] ""yel-yel kecebong yang merencanakan untuk menyusup di cfd"" ""yel-yel kecebong yang merencanakan untuk menyusup di cfd"""
7233,"""banser garis lurus dukung pa prabowo""",['https://cekfakta.com/focus/337#5d5677d7b49fffd104ba1abb509df30c'],"[DISINFORMASI] ""banser garis lurus dukung pa prabowo""","[disinformasi] ""banser garis lurus dukung pa prabowo"" ""banser garis lurus dukung pa prabowo"""
7234,"""diteriakkan nama Prabowo""",['https://cekfakta.com/focus/397#53dbd513892c4ef9c4f30e830899867d'],"[KLARIFIKASI] ""diteriakkan nama Prabowo""","[klarifikasi] ""diteriakkan nama prabowo"" ""diteriakkan nama prabowo"""
7235,"""ibu2 pedagang di siram air panas oleh FPI""",['https://cekfakta.com/focus/2231#966c88db83311ade7163c8e7ecf52bdf'],"[SALAH] ""ibu2 pedagang di siram air panas oleh FPI""","[salah] ""ibu2 pedagang di siram air panas oleh fpi"" ""ibu2 pedagang di siram air panas oleh fpi"""
7239,"""juga di Monas dan bundaran HI""",['https://cekfakta.com/focus/1802#2532901675f35cc85d7d869fffa80e32'],"[SALAH] ""juga di Monas dan bundaran HI""","[salah] ""juga di monas dan bundaran hi"" ""juga di monas dan bundaran hi"""
7240,"""ketemu foto Kapolres Probolinggo seperti ini""",['https://cekfakta.com/focus/376#ee19fa6ce38b1171d7b9415be6248fbc'],"[DISINFORMASI] ""ketemu foto Kapolres Probolinggo seperti ini""","[disinformasi] ""ketemu foto kapolres probolinggo seperti ini"" ""ketemu foto kapolres probolinggo seperti ini"""
7246,"""paham politik gak sih pak?""",['https://cekfakta.com/focus/1105#4cd76e278f8602685146b0542bfc521e'],"[SALAH] ""paham politik gak sih pak?""","[salah] ""paham politik gak sih pak?"" ""paham politik gak sih pak?"""
7249,"""umat Islam New Zealand membakar Gereja""",['https://cekfakta.com/focus/1287#78007278b1adf06d2ab060de7aa0128d'],"[SALAH] ""umat Islam New Zealand membakar Gereja""","[salah] ""umat islam new zealand membakar gereja"" ""umat islam new zealand membakar gereja"""
7685,"#INAelectionObserverSOS , #CYBERMUSLIMRUSSIANFORPRABOWOSOS , dan Isu Server KPU Diserang Hacker Bayaran",['https://cekfakta.com/focus/1874#15e861bb8c0e7ccccadf698de99014f6'],"#INAelectionObserverSOS , #CYBERMUSLIMRUSSIANFORPRABOWOSOS , dan Isu Server KPU Diserang Hacker Bayaran","#inaelectionobserversos , #cybermuslimrussianforprabowosos , dan isu server kpu diserang hacker bayaran #inaelectionobserversos , #cybermuslimrussianforprabowosos , dan isu server kpu diserang hacker bayaran"
7836,"'Api hantu' membakar tanah perkuburan di Ipoh, Malaysia",['https://semakanfakta.afp.com/lumpur-yang-menggelegak-disebabkan-oleh-letusan-gunung-berapi-di-taiwan-bukan-di-malaysia#426cf0114ffa3486dbe5f9206a861eca'],Lumpur yang menggelegak disebabkan oleh letusan gunung berapi di Taiwan -- bukan di Malaysia,"lumpur yang menggelegak disebabkan oleh letusan gunung berapi di taiwan -- bukan di malaysia 'api hantu' membakar tanah perkuburan di ipoh, malaysia"
7848,'Bola petir' terlihat melintasi rel kereta api,['https://periksafakta.afp.com/http%253A%252F%252Fdoc.afp.com%252F9TT37G#a3f48f19110dcfb39f0250e297e901ec'],Ini adalah video CGI 'bola petir' yang melintasi rel kereta api,ini adalah video cgi 'bola petir' yang melintasi rel kereta api 'bola petir' terlihat melintasi rel kereta api
7905,'Flurona' adalah varian baru virus corona,['https://periksafakta.afp.com/http%253A%252F%252Fdoc.afp.com%252F9VX78X-1#905eebcff3de66288b0a7dd9367292f3'],"'Flurona': Infeksi simultan dua virus, bukan varian baru virus corona","'flurona': infeksi simultan dua virus, bukan varian baru virus corona 'flurona' adalah varian baru virus corona"
8262,(BENAR) Masa Pemerintahan Jokowi belum selesaikan pelanggaran HAM berat di masa lalu,['https://cekfakta.com/focus/1062#32ae8db99e21b0a62e0e1eb59e151f86'],(BENAR) Masa Pemerintahan Jokowi belum selesaikan pelanggaran HAM berat di masa lalu,(benar) masa pemerintahan jokowi belum selesaikan pelanggaran ham berat di masa lalu (benar) masa pemerintahan jokowi belum selesaikan pelanggaran ham berat di masa lalu
8265,(Benar) Prabowo-Sandi Menilai Penyandang Disabilitas Sulit Cari Pekerjaan,['https://cekfakta.com/focus/1064#2138a74fde78183b5e674843a7dfa443'],(Benar) Prabowo-Sandi Menilai Penyandang Disabilitas Sulit Cari Pekerjaan,(benar) prabowo-sandi menilai penyandang disabilitas sulit cari pekerjaan (benar) prabowo-sandi menilai penyandang disabilitas sulit cari pekerjaan
8267,(Cek Fakta): Foto Paslon dengan Kancing Baju Mirip Lubang Coblosan,['https://cekfakta.com/focus/5759#e1cd6824dfe642055276e906782fdc34'],(Cek Fakta): Foto Paslon dengan Kancing Baju Mirip Lubang Coblosan,(cek fakta): foto paslon dengan kancing baju mirip lubang coblosan (cek fakta): foto paslon dengan kancing baju mirip lubang coblosan
8268,(EDUKASI) 7 Tipe Informasi Hoax,['https://cekfakta.com/focus/13#5bf524d6bc4374844063494786986e10'],(EDUKASI) 7 Tipe Informasi Hoax,(edukasi) 7 tipe informasi hoax (edukasi) 7 tipe informasi hoax
8281,(HOAKS) Al Qur'an Palsu yang Mengubah Terjemahan Surat Al Maidah Ayat 51,['https://cekfakta.com/focus/593#f95152f1a25001c214a1d89c9d4a8857'],(HOAKS) Al Qur'an Palsu yang Mengubah Terjemahan Surat Al Maidah Ayat 51,(hoaks) al qur'an palsu yang mengubah terjemahan surat al maidah ayat 51 (hoaks) al qur'an palsu yang mengubah terjemahan surat al maidah ayat 51
8282,(HOAX) Acara Lomba Baca Puisi Wiji Thukul di Universitas Pekalongan,['https://cekfakta.com/focus/38#ba3173c59f678c1c6237a647dab30c9b'],(HOAX) Acara Lomba Baca Puisi Wiji Thukul di Universitas Pekalongan,(hoax) acara lomba baca puisi wiji thukul di universitas pekalongan (hoax) acara lomba baca puisi wiji thukul di universitas pekalongan
8283,(HOAX) Anak Durhaka Berubah Menjadi Ikan,['https://cekfakta.com/focus/42#82d818a2fa328a022b13c2c35f5db8bc'],(HOAX) Anak Durhaka Berubah Menjadi Ikan,(hoax) anak durhaka berubah menjadi ikan (hoax) anak durhaka berubah menjadi ikan
8284,(HOAX): Ibu Iriana Dapat Kalung dari Raja Salman dan Diserahkan ke KPK,['https://cekfakta.com/focus/58#42acc8fdfbe7fba83ff658191cf4ab47'],(HOAX): Ibu Iriana Dapat Kalung dari Raja Salman dan Diserahkan ke KPK,(hoax): ibu iriana dapat kalung dari raja salman dan diserahkan ke kpk (hoax): ibu iriana dapat kalung dari raja salman dan diserahkan ke kpk
8316,(KLARIFIKASI) Akun Faizal Muhammad Tonong Bukan Relawan Anies-Sandi,['https://cekfakta.com/focus/16#e3e1d7bb6c18316df20f52a5279ae5fc'],(KLARIFIKASI) Akun Faizal Muhammad Tonong Bukan Relawan Anies-Sandi,(klarifikasi) akun faizal muhammad tonong bukan relawan anies-sandi (klarifikasi) akun faizal muhammad tonong bukan relawan anies-sandi
8623,1 Ramadhan 2021 Jatuh Pada Hari Jum’at dan Waktu Siang Terpanjang Selama 33 Tahun Terakhir,['https://cekfakta.com/focus/6530#19935ffa59bbd1ae054958ba702194a5'],[SALAH] 1 Ramadhan 2021 Jatuh Pada Hari Jum’at dan Waktu Siang Terpanjang Selama 33 Tahun Terakhir,[salah] 1 ramadhan 2021 jatuh pada hari jum’at dan waktu siang terpanjang selama 33 tahun terakhir 1 ramadhan 2021 jatuh pada hari jum’at dan waktu siang terpanjang selama 33 tahun terakhir
8635,1 juta orang hadiri kampanye akbar Prabowo-Sandi di GBK,['https://cekfakta.tempo.co/fakta/207/fakta-atau-hoaks-benarkah-gelora-bung-karno-bisa-menampung-1-juta-orang#cc0e0d98b91906b74024483e168735ce'],[Fakta atau Hoaks] Benarkah Gelora Bung Karno Bisa Menampung 1 Juta Orang?,[fakta atau hoaks] benarkah gelora bung karno bisa menampung 1 juta orang? 1 juta orang hadiri kampanye akbar prabowo-sandi di gbk
8711,10 Hoaks yang Menyerang KPU Jelang Pencoblosan,['https://cekfakta.com/focus/1815#427ebfc08ce7ea8ea029026e36ee3642'],10 Hoaks yang Menyerang KPU Jelang Pencoblosan,10 hoaks yang menyerang kpu jelang pencoblosan 10 hoaks yang menyerang kpu jelang pencoblosan
